21231;49179;Annalena Duken;05/18/1975;1;Acting
21232;49180;Birgit Melcher;NULL;0;Acting
21233;49181;Helga Pulmer;NULL;0;Acting
21234;49182;Erich R?der;NULL;0;Acting
21235;49183;Agn?s de Sacy;NULL;0;Writing
21236;49186;Anne Weil;NULL;0;Editing
21237;49187;Reinhard Besser;NULL;0;Sound
21238;49188;Holger Grei?;NULL;0;Crew
21239;49189;Alfons Schr?ter;NULL;0;Editing
21240;49190;Julien Civange;NULL;0;Sound
21241;49192;Benoit Hemard;NULL;0;Production
21242;49193;Andrea L'Arronge;4.06.1957;0;Acting
21243;49194;Yann Jouannic;NULL;0;Visual Effects
21244;49195;Ronja Forcher;1.01.1996;0;Acting
21245;49196;Annika Bruhns;8.08.1966;0;Acting
21246;49197;Florian Eisner;08/23/1975;0;Acting
21247;49198;Susanne Hertel;NULL;0;Writing
21248;49199;Christiane Sadlo;NULL;0;Writing
21249;49200;Denise Zich;12.07.1975;1;Acting
21250;49202;Dennenesch Zoud?;12/14/1966;1;Acting
21251;49204;Susanne Wuest;09/26/1979;1;Acting
21252;49205;Sandra Cervik;09/18/1966;1;Acting
21253;49209;Wilhelmine von Hillern;NULL;0;Writing
21254;49211;Henny Porten;1890-01-07;1;Acting
21255;49212;Bruno Schulz;NULL;0;Writing
21256;49213;Karl Hasselmann;NULL;0;Crew
21257;49215;Elise Zachow-Vallentin;NULL;0;Acting
21258;49216;Marie Grimm-Ein?dshofer;NULL;0;Acting
21259;49219;Gerd Fricke;1890-08-10;0;Acting
21260;49220;Grete Diercks;1890-09-01;0;Acting
21261;49222;Jacob Geis;NULL;0;Writing
21262;49223;Alexander Lix;NULL;0;Writing
21263;49224;Gerhard Staab;NULL;0;Production
21264;49229;Leopold Esterle;NULL;0;Acting
21265;49230;Mimi Gst?ttner-Auer;1886-04-07;0;Acting
21266;49231;Ludwig Auer;NULL;0;Acting
21267;49232;Georg Vogelsang;1883-05-02;0;Acting
21268;49234;K?te Merk;07/15/1914;1;Acting
21269;49235;Marta Salm;NULL;0;Acting
21270;49236;Anna Exl;1882-08-03;0;Acting
21271;49237;Hans Kratzer;NULL;0;Acting
21272;49239;Franz Ludwig;NULL;0;Acting
21273;49241;Hans Hanauer;NULL;0;Acting
21274;49242;Franzl Gr?ner;NULL;0;Acting
21275;49244;Wolf Neumeister;NULL;0;Writing
21276;49245;Peter Ostermayr;NULL;0;Writing
21277;49246;Ottmar Ostermayr;NULL;0;Production
21278;49247;Bernhard Eichhorn;NULL;0;Sound
21279;49251;Helga Neuner;6.10.1940;1;Acting
21280;49253;Elinor von Wallerstein;04/14/1907;0;Acting
21281;49255;Anton F?rber;07/20/1906;0;Acting
21282;49256;Rolf B?hrmann;NULL;0;Directing
21283;49258;Karin Nowarra;NULL;0;Editing
21284;49259;Alexander Rupp;NULL;0;Editing
21285;49260;Gottfried Lackmann;NULL;0;Acting
21286;49261;Stephan Wald;04/14/1951;0;Acting
21287;49262;Dave Cooke;NULL;0;Acting
21288;49263;Sonja Neudorfer;NULL;0;Acting
21289;49265;Lindsay Lohan;7.02.1986;1;Acting
21290;49266;Peter Janda;NULL;0;Sound
21291;49268;Gero Lasnig;NULL;0;Camera
21292;49269;Christine Neubauer;06/24/1962;1;Acting
21293;49270;Petra Berndt;01/27/1965;1;Acting
21294;49273;Reinhard Forcher;NULL;0;Acting
21295;49276;Kenya Moore;01/24/1971;1;Acting
21296;49277;Bernard Nissile;NULL;0;Acting
21297;49279;La?titia Spigarelli;NULL;0;Acting
21298;49280;Souzan Chirazi;NULL;0;Acting
21299;49281;Chris Sivertson;NULL;0;Writing
21300;49282;Jeff Hammond;NULL;0;Writing
21301;49287;Dino Ladki;NULL;0;Production
21302;49289;Wolfgang Wilhelm;NULL;0;Writing
21303;49290;Lisa Tetzner;NULL;0;Writing
21304;49293;Irene von Meyendorff;6.06.1916;1;Acting
21305;49294;Wastl Witt;1882-07-20;0;Acting
21306;49296;Marianne Brandt;08/15/1908;0;Acting
21307;49297;Bruno H?bner;1899-08-26;0;Acting
21308;49298;Erika von Thellmann;08/31/1902;1;Acting
21309;49299;Erna Gro?mann;NULL;0;Acting
21310;49300;Maren Bielenberg;NULL;1;Acting
21311;49302;Tobias Neumann;NULL;0;Sound
21312;49304;Christian Nauheimer;NULL;0;Editing
21313;49305;Jessica Franz;NULL;0;Acting
21314;49306;Rolf Dennemann;NULL;0;Acting
21315;49307;Ania Rudy;1.01.1968;1;Acting
21316;49309;Heinz Neumann;NULL;0;Acting
21317;49310;Christiane zu Salm-Salm;NULL;0;Acting
21318;49314;Ioan Gyuri Pascu;NULL;0;Acting
21319;49315;Marie-Luisa Ley;NULL;0;Acting
21320;49317;Huub Stevens;NULL;0;Acting
21321;49318;Yves Eigenrauch;NULL;0;Acting
21322;49319;Charly Neumann;NULL;0;Acting
21323;49321;Manfred Breuckmann;NULL;0;Acting
21324;49322;Helmut Schulte;NULL;0;Acting
21325;49323;Dirk Oberschulte-Beckmann;NULL;0;Acting
21326;49324;Uwe Freyer;NULL;0;Acting
21327;49329;Frank Guthke;NULL;0;Directing
21328;49330;Wolfgang Dauner;NULL;0;Sound
21329;49336;Werner Twardy;NULL;0;Sound
21330;49337;Kurt Junek;NULL;0;Directing
21331;49339;Renate Heuer;NULL;0;Acting
21332;49340;Dieter Kaiser;NULL;0;Acting
21333;49346;Debora Weston;NULL;1;Acting
21334;49347;Jan Pearson;4.12.1959;1;Acting
21335;49349;Rebecca Craig;NULL;1;Acting
21336;49352;Sally Struthers;07/28/1948;1;Acting
21337;49354;Ren? Guissart Jr.;NULL;0;Camera
21338;49355;Ghislaine Desjonqu?res;NULL;0;Editing
21339;49363;Carlo Jelavic;NULL;0;Lighting
21340;49366;Sabine Krause;1.01.1979;0;Acting
21341;49367;Aysel Yilmaz;NULL;0;Production
21342;49377;Thomas Lechner;NULL;0;Production
21343;49379;Markus Koch;NULL;0;Production
21344;49388;Clemens Baumeister;NULL;0;Lighting
21345;49390;Benjamin Simon;NULL;0;Sound
21346;49395;Thomas Nippold;NULL;0;Writing
21347;49396;Christa Stadler;NULL;0;Writing
21348;49398;Nicolin Kunz;12.09.1953;0;Acting
21349;49399;Irene Budischowsky;1.01.1960;0;Acting
21350;49400;Julia Lerch;NULL;0;Acting
21351;49403;Utz Weber;NULL;0;Directing
21352;49404;Kerstin Cantz;NULL;0;Writing
21353;49409;Benjamin Utzerath;NULL;0;Acting
21354;49413;Ruth Leuwerik;04/23/1924;1;Acting
21355;49414;Gisela Fackeldey;11/13/1920;1;Acting
21356;49416;Franz Gribitz;NULL;0;Writing
21357;49419;Klaus Ogermann;NULL;0;Sound
21358;49420;Herbert Thallmayer;NULL;0;Camera
21359;49421;Claudia Hahne-Herberg;NULL;0;Costume  MakeUp
21360;49422;Anne De Salvo;4.03.1949;1;Acting
21361;49425;Annabeth Gish;03/13/1971;1;Acting
21362;49426;Germaine Damar;08/31/1929;0;Acting
21363;49428;Gerty Godden;9.03.1905;0;Acting
21364;49429;Lolita;01/17/1931;1;Acting
21365;49431;Fredy Brock;NULL;0;Acting
21366;49432;Rupert Hoegg;NULL;0;Acting
21367;49434;Karl Bayer;NULL;0;Camera
21368;49435;Paul B?s;04/21/1920;0;Acting
21369;49437;J?rg Maria Berg;NULL;0;Acting
21370;49439;Daniel von Aarburg;NULL;0;Writing
21371;49440;Brigitte Hofer;NULL;0;Production
21372;49441;Cornelia Seitler;NULL;0;Production
21373;49442;Corinna Glaus;NULL;1;Production
21374;49445;Hanspeter Bader;NULL;0;Acting
21375;49446;Daniel Buser;NULL;0;Acting
21376;49447;David Chrisman;NULL;0;Acting
21377;49448;Lilian Fritz;NULL;0;Acting
21378;49449;Mich?le M?ller;NULL;0;Acting
21379;49452;Gene Luotto;NULL;0;Writing
21380;49453;Josi W. Konski;NULL;0;Production
21381;49454;Carmelo La Bionda;NULL;0;Sound
21382;49455;Fratelli La Bionda;NULL;0;Sound
21383;49456;Michelangelo La Bionda;NULL;0;Sound
21384;49457;Louise Bennett;NULL;0;Acting
21385;49459;Kainowa Lauritzen;NULL;0;Acting
21386;49460;Mirna Seya;NULL;0;Acting
21387;49461;Terry Moni Mapuana;NULL;0;Acting
21388;49462;Linda Prast;NULL;0;Acting
21389;49463;Kathy Lun;NULL;0;Acting
21390;49464;Herb Goldstein;NULL;0;Acting
21391;49466;Christine Kabisch;1.01.1953;1;Directing
21392;49467;Silke Zertz;1.01.1966;1;Writing
21393;49469;Doris Zander;NULL;0;Production
21394;49472;Elisabeth Scherer;07/30/1914;1;Acting
21395;49474;Joel Harmsen;NULL;0;Acting
21396;49475;Marlies Engel;04/16/1943;1;Acting
21397;49476;Annette Mayer;03/27/1962;1;Acting
21398;49478;Nathalie Scriba;NULL;0;Production
21399;49479;Siggi Mueller;NULL;0;Sound
21400;49481;Carl Winter;NULL;0;Art
21401;49483;Jeanne Kobayashi;NULL;0;Costume  MakeUp
21402;49485;Dominique Chiout;NULL;0;Acting
21403;49488;Peter Atanassow;NULL;0;Acting
21404;49489;Buenaventura Braunstein;NULL;0;Acting
21405;49490;Scot Bastian;NULL;0;Acting
21406;49491;Jeff Burrell;05/25/1968;0;Acting
21407;49492;Jay Wesley Cochran;NULL;0;Acting
21408;49493;Anja Ressmer;NULL;0;Acting
21409;49494;Benjamin Joon Richter;NULL;0;Acting
21410;49498;Gisela Storch;NULL;0;Costume  MakeUp
21411;49499;Ann Poppel;NULL;0;Costume  MakeUp
21412;49500;Richard Wagner;NULL;0;Sound
21413;49504;Harald Maury;NULL;0;Sound
21414;49507;Carsten Bodinus;NULL;0;Acting
21415;49508;Martje Grohmann;NULL;0;Directing
21416;49510;Lo van Hensbergen;NULL;0;Acting
21417;49511;Bo van Hensbergen;NULL;0;Acting
21418;49513;Margiet van Hartingsveld;NULL;0;Acting
21419;49514;Tim Beekman;NULL;0;Acting
21420;49516;Beverly Walker;NULL;0;Acting
21421;49518;Johan te Slaa;NULL;0;Acting
21422;49519;Claude Chiarini;NULL;0;Acting
21423;49520;Stefan Husar;NULL;0;Acting
21424;49521;Roger Berry Losch;NULL;0;Acting
21425;49551;Aloma Wright;3.10.1950;1;Acting
21426;49553;Ulrike Maria Hund;NULL;0;Writing
21427;49554;Cornelia Kellers;NULL;0;Production
21428;49556;Axel Hellstenius;NULL;0;Writing
21429;49558;Lars Lillo-Stenberg;NULL;0;Sound
21430;49559;Svein Kr?vel;NULL;0;Camera
21431;49560;Inge-Lise Langfeldt;NULL;0;Editing
21432;49561;Marit Pia Jacobsen;NULL;1;Acting
21433;49562;Per Christensen;07/18/1934;0;Acting
21434;49563;Hilde Olausson;NULL;1;Acting
21435;49575;Jutta Bornemann;10/26/1920;0;Acting
21436;49577;C.W. Fernbach;04/18/1915;0;Acting
21437;49590;Elisabeth Stiepl;1.01.1920;0;Acting
21438;49600;Wolf Neuber;NULL;0;Writing
21439;49606;Amornbhong Methakunavudh;NULL;0;Sound
21440;49607;Choochart Nantitanyatada;NULL;0;Crew
21441;49614;Keagan Kang;NULL;0;Acting
21442;49626;Ralf Hertwig;NULL;0;Writing
21443;49627;Kathrin Richter;NULL;0;Writing
21444;49628;Petra Schmidt-Schaller;08/28/1980;1;Acting
21445;49669;R?ka Lemh?nyi;NULL;0;Editing
21446;49670;Zsolt Csutak;NULL;0;Production
21447;49671;Zsolt Bogd?n;NULL;0;Acting
21448;49672;Oszk?r Ny?ri;NULL;0;Acting
21449;49675;Bence M?nyoki;NULL;0;Acting
21450;49676;K?lm?n Hollai;NULL;0;Acting
21451;49677;Julianna Kovacs;NULL;1;Acting
21452;49678;Judit J?n?s;NULL;0;Acting
21453;49689;Monika Schuchard;NULL;0;Editing
21454;49690;Marco Heinz;NULL;0;Acting
21455;49692;Myriam Zschage;NULL;0;Production
21456;49693;Alberta Lojpur;NULL;0;Acting
21457;49694;Elke Dudaci;NULL;0;Acting
21458;49696;Manu Kurz;NULL;0;Sound
21459;49698;Antje Zynga;1.01.1971;1;Editing
21460;49703;Isabel Bongard;1.01.1991;1;Acting
21461;49716;Camilla Renschke;03/15/1980;1;Acting
21462;49719;Urs Aebersold;NULL;0;Production
21463;49728;Jennifer Bransford;12.02.1968;1;Acting
21464;49729;Katherine Kelly Lang;07/25/1961;1;Acting
21465;49734;Fann Wong;01/27/1971;1;Acting
21466;49739;Patrice Haddad;NULL;0;Production
21467;49740;Daniela Holtz;1.01.1977;1;Acting
21468;49741;Jan Neumann;NULL;0;Acting
21469;49742;Ilona Schulz;1.01.1955;1;Acting
21470;49744;Heinz R?ser-D?mmig;NULL;0;Acting
21471;49749;Laurence F?vrier;NULL;1;Acting
21472;49750;Mathieu Foulon;NULL;0;Acting
21473;49752;Gary Ledoux;NULL;0;Acting
21474;49753;Virginie Pradal;7.02.1942;1;Acting
21475;49756;Evelyne Didi;1.01.1950;1;Acting
21476;49763;Henriette Piper;NULL;0;Writing
21477;49766;Kirsten Block;11/30/1959;1;Acting
21478;49768;Leonhard Carow;NULL;0;Acting
21479;49775;Aya Irizuki;07/23/1983;1;Acting
21480;49776;Celine Tanneberger;8.03.1998;1;Acting
21481;49777;Robert D?hlert;NULL;0;Acting
21482;49782;Judith Richter;11/15/1978;1;Acting
21483;49792;Jutta Lieck-Klenke;9.01.1951;1;Production
21484;49798;Carsten Fiebeler;NULL;0;Directing
21485;49799;Ulf Jakobsen;NULL;0;Writing
21486;49800;Bernhard Koellisch;NULL;0;Production
21487;49801;Sabine Manthey;NULL;0;Production
21488;49802;Bernd Jestram;NULL;0;Sound
21489;49803;Ronald Lippok;NULL;0;Sound
21490;49804;Erik Krambeck;NULL;0;Camera
21491;49805;Olaf H?rbe;NULL;0;Acting
21492;49806;Matt Harvey;NULL;0;Writing
21493;49807;Dominic Morgan;NULL;0;Writing
21494;49808;Elinor Day;NULL;0;Production
21495;49810;Neil Thomson;NULL;0;Editing
21496;49811;Teo-Wa Vuong;NULL;1;Acting
21497;49812;Kirsty Mitchell;06/28/1974;1;Acting
21498;49814;John Kingswell;NULL;0;Writing
21499;49816;Damon Collazo;NULL;0;Acting
21500;49818;Jacqueline Obradors;10.06.1966;1;Acting
21501;49821;Helen Lloyd Breed;01/27/1911;1;Acting
21502;49822;Caroline Struzik;NULL;0;Acting
21503;49823;Eleazar Lipsky;NULL;0;Writing
21504;49824;Kathryn Erbe;7.05.1965;1;Acting
21505;49830;Jerry Sterner;NULL;0;Writing
21506;49833;Mo Gaffney;11.05.1958;1;Acting
21507;49834;Bette Henritze;NULL;1;Acting
21508;49840;Anna Oeller;NULL;0;Production
21509;49841;Martina M?ller;NULL;0;Costume  MakeUp
21510;49843;Annette Paulmann;10.05.1964;1;Acting
21511;49844;Mickey Fleddermann;NULL;0;Acting
21512;49845;Ulrike Willenbacher;NULL;0;Acting
21513;49846;Anna Justice;05/16/1962;1;Directing
21514;49850;Beate Scheel;NULL;0;Costume  MakeUp
21515;49852;Lisa Karlstr?m;01/31/1974;0;Acting
21516;49853;Dagmar Leesch;1.01.1975;1;Acting
21517;49854;Richard Barenberg;NULL;0;Acting
21518;49857;Pierre Sauvil;NULL;0;Writing
21519;49860;Tony Baillargeat;NULL;0;Acting
21520;49861;Jean-Pascal Hattu;NULL;0;Directing
21521;49862;V?ra Briole;NULL;0;Acting
21522;49863;Jean-Fran?ois Gallotte;11/18/1953;0;Acting
21523;49864;Malika Amarti;NULL;0;Acting
21524;49865;Popa;NULL;0;Acting
21525;49866;Nabil Tahar;NULL;0;Acting
21526;49871;J?r?me Coullet;NULL;0;Sound
21527;49872;Fabienne Octobre;NULL;0;Camera
21528;49873;Catherine Schwartz;NULL;0;Editing
21529;49874;Catherine Bruchon;NULL;1;Costume  MakeUp
21530;49875;Troy Cook;NULL;0;Directing
21531;49876;Gene Mitchell;NULL;0;Acting
21532;49878;David Amos;NULL;0;Acting
21533;49880;Anita Barone;09/25/1964;1;Acting
21534;49881;Stefan Unterberger;NULL;0;Camera
21535;49883;James A. Donzell;NULL;0;Acting
21536;49884;Arlene Rodriguez;NULL;0;Acting
21537;49886;Freddy Waff;NULL;0;Art
21538;49887;Cheryl Cook;NULL;0;Production
21539;49888;Jimmy Lifton;NULL;0;Production
21540;49889;T. Alexander;NULL;0;Camera
21541;49890;Bruce Cook;NULL;0;Editing
21542;49891;Kathy A. Smith;NULL;0;Production
21543;49896;Franca Polesello;8.07.1930;1;Acting
21544;49897;Lucia Modugno;NULL;1;Acting
21545;49907;Michele Imperato;NULL;1;Production
21546;49910;Ali Dee;NULL;0;Sound
21547;49912;Julianne Jordan;NULL;1;Sound
21548;49913;Alexandra Welker;NULL;1;Costume  MakeUp
21549;49914;Cameron Richardson;9.11.1979;1;Acting
21550;49916;Veronica Alicino;NULL;0;Acting
21551;49917;Tracy Torm?;4.12.1959;1;Writing
21552;49920;Willow Smith;10/31/2000;1;Acting
21553;49922;Joanna Numata;NULL;1;Acting
21554;49925;Francis Wargnier;NULL;0;Sound
21555;49926;Mike Frankovich Jr.;NULL;0;Production
21556;49927;Dominique Gaborieau;NULL;0;Sound
21557;49930;Michel Eric;NULL;0;Art
21558;49933;Fran?ois-Xavier Decraene;NULL;0;Production
21559;49934;Rachelle Farberman;NULL;1;Production
21560;49940;Betty Cole;4.04.1908;1;Acting
21561;49942;Larry French;NULL;0;Acting
21562;49943;Michael LeClair;NULL;0;Acting
21563;49944;Anne Ramsey;9.01.1929;1;Acting
21564;49948;Nicolas Le Riche;NULL;0;Acting
21565;49950;Paul Le Mos;NULL;0;Writing
21566;49951;Sasha Wolf;NULL;0;Writing
21567;49952;Frank Mayor;NULL;0;Production
21568;49953;Rick Robinson;NULL;0;Camera
21569;49954;Craig Weisz;NULL;0;Editing
21570;49955;Donna Walley;NULL;0;Production
21571;49956;Norval Johnson;NULL;0;Art
21572;49957;Gene Harrison;NULL;0;Crew
21573;49958;Rosemary Forsyth;7.06.1943;1;Acting
21574;49959;Johnny La Spada;NULL;0;Acting
21575;49960;Brette Taylor;NULL;1;Acting
21576;49961;Michelle Trachtenberg;10.11.1985;1;Acting
21577;49964;Francis Durbridge;NULL;0;Writing
21578;49966;Faith Edwards;NULL;0;Acting
21579;49967;Nigel Pegram;NULL;0;Acting
21580;49971;Jennifer Ehle;12/29/1969;1;Acting
21581;49972;Keith Thompson;NULL;0;Production
21582;49974;Herbert Junghans;NULL;0;Production
21583;49975;Werner Dalg;NULL;0;Crew
21584;49978;Katinka Hoffmann;1.06.1939;0;Acting
21585;49979;Claudia Gerst?cker;11.06.1936;1;Acting
21586;50003;Turi Ferro;1.10.1921;0;Acting
21587;50005;Laura Adani;10.07.1913;1;Acting
21588;50006;Antonella Della Porta;NULL;0;Acting
21589;50008;Franco Volpi;NULL;0;Acting
21590;50015;Uwe Schrader;NULL;0;Directing
21591;50017;Ludmilla Heilig;NULL;0;Acting
21592;50019;Franziska Machens;NULL;0;Acting
21593;50021;Fr?d?ric Fisbach;NULL;0;Directing
21594;50022;Anne-Louise Trividic;NULL;0;Writing
21595;50023;Fr?d?ric Bella?che;NULL;0;Production
21596;50024;Barre Phillips;NULL;0;Sound
21597;50025;Laurent Brunet;NULL;0;Camera
21598;50027;Annette Trumel;NULL;0;Production
21599;50028;Olga Karpinsky;NULL;0;Costume  MakeUp
21600;50029;Kiyoe Kaji;NULL;0;Costume  MakeUp
21601;50030;Marie Riva;NULL;0;Acting
21602;50032;Mai Yoshino;NULL;0;Acting
21603;50033;Yutaka Oda;NULL;0;Acting
21604;50035;Malte Roeper;NULL;0;Writing
21605;50036;Martin Unterberger;NULL;0;Sound
21606;50037;Christof Oefelein;NULL;0;Camera
21607;50038;Josef Griesser;1.01.1937;0;Acting
21608;50039;Rafael Haider;NULL;0;Acting
21609;50040;Ute Heidorn;NULL;0;Acting
21610;50044;Nina Keplinger;NULL;0;Acting
21611;50045;Matthias Kinzl;NULL;0;Acting
21612;50046;Claudia L?ssl;10.02.1966;1;Acting
21613;50047;Michael Moser;NULL;0;Sound
21614;50048;Nikolaus Neureiter;NULL;0;Acting
21615;50080;Rene Veldsman;NULL;0;Sound
21616;50081;Giulio Biccari;NULL;0;Camera
21617;50082;Ronelle Loots;NULL;0;Editing
21618;50084;Claus Hardt;NULL;0;Production
21619;50085;Utz Utermann;NULL;0;Production
21620;50087;Elfie Pertramer;11/18/1924;1;Acting
21621;50088;Lotte Ledl;03/16/1930;1;Acting
21622;50091;Michael Obel;NULL;0;Production
21623;50092;Camilla Skousen;NULL;1;Editing
21624;50093;Lotte Andersen;03/18/1963;1;Acting
21625;50097;Nakia Burrise;10/21/1974;1;Acting
21626;50102;Sunny Hodge;NULL;0;Editing
21627;50103;Hans J?rgen Diedrich;04/30/1923;0;Acting
21628;50108;Ren? Dame;NULL;0;Camera
21629;50109;Alberto Venzago;NULL;0;Directing
21630;50110;Stefan Ciupek;NULL;0;Camera
21631;50113;Simon Stockhausen;NULL;0;Sound
21632;50126;Eugen Thomass;NULL;0;Sound
21633;50127;Josef Glas;1.01.1909;0;Acting
21634;50130;Johannes J. Frank;NULL;0;Production
21635;50132;Johanna Meisel;NULL;0;Editing
21636;50133;Ingrid Dittmar;NULL;0;Acting
21637;50135;Harald Martens;NULL;0;Acting
21638;50136;Kenneth Spencer;NULL;0;Acting
21639;50137;Jan Troeger;NULL;0;Acting
21640;50138;Paul W?rges;NULL;0;Acting
21641;50142;Lorenz Haarmann;NULL;0;Camera
21642;50147;Oswald Wolkenstein;NULL;0;Production
21643;50149;Veronika Zaplata;05/23/1964;1;Editing
21644;50187;Hermann L?ns;NULL;0;Writing
21645;50189;Rita Paul;12.02.1928;1;Acting
21646;50190;Gardy Granass;1.07.1930;1;Acting
21647;50192;Hannes Fuchs;NULL;0;Acting
21648;50193;Willi Sohm;NULL;0;Camera
21649;50194;Wolfgang Wehrum;NULL;0;Editing
21650;50195;Danielo Devaux;NULL;0;Directing
21651;50196;Liesel Christ;04/16/1919;0;Acting
21652;50197;Erich Walther;05/18/1930;0;Acting
21653;50198;Hans-J. Reinert;NULL;0;Acting
21654;50199;Bodo Griebenow;NULL;0;Acting
21655;50201;Irene Rohde;NULL;0;Acting
21656;50204;Elisabeth Fricker;NULL;0;Acting
21657;50206;Edith Volkmann;11/14/1920;0;Acting
21658;50207;Erwin Kohlund;12/23/1915;0;Acting
21659;50208;Alexis von Hagemeister;12/31/1926;0;Acting
21660;50209;Gerold Noelli;NULL;0;Acting
21661;50210;Erwin Parker;NULL;0;Acting
21662;50212;Thomas Haerin;02/17/1955;0;Acting
21663;50213;Franz Kollasch;10.03.1923;0;Acting
21664;50214;Carsten Naumann;NULL;0;Acting
21665;50215;Franz Stiefel;NULL;0;Acting
21666;50219;Christa M?hl;6.11.1947;1;Directing
21667;50220;Julia Palmer-Stoll;01/15/1984;1;Acting
21668;50221;Claudia Rieschel;11/30/1950;1;Acting
21669;50224;Rudolf Sander;NULL;0;Production
21670;50225;J?rgen Ecke;NULL;0;Sound
21671;50226;Reginald Naumann;NULL;0;Camera
21672;50227;Petra Goldacker;NULL;0;Editing
21673;50228;Helga Vierhaus;NULL;0;Editing
21674;50229;Katrin Dr?ge;NULL;0;Costume  MakeUp
21675;50233;Alida Van Gores;NULL;0;Writing
21676;50234;Donna Mills;12.11.1940;1;Acting
21677;50236;John James;01/15/1910;0;Acting
21678;50237;Alan Collis;NULL;0;Production
21679;50240;Robert C. Jessup;NULL;0;Camera
21680;50241;Wieland Bauder;NULL;0;Writing
21681;50243;Katrin B?hring;05/16/1977;0;Acting
21682;50245;Jannik B?ddig;NULL;0;Acting
21683;50247;Harald Baumgartner;NULL;0;Acting
21684;50248;Paula Dombrowski;1.01.1975;0;Acting
21685;50249;Katja Geist;NULL;0;Acting
21686;50252;Silvia Rachor;NULL;0;Acting
21687;50255;Johannes Pollmann;NULL;0;Production
21688;50274;Richard Anden;NULL;0;Writing
21689;50275;Vivi Bach;9.03.1939;1;Acting
21690;50277;Frauke Sinjen;03/21/1940;1;Acting
21691;50278;Sylvia Lydi;07/16/1933;1;Acting
21692;50279;Emanuel Schmied;NULL;0;Acting
21693;50282;Teri Tordai;12/28/1941;1;Acting
21694;50283;J?nos Cs?nyi;NULL;0;Acting
21695;50284;Marte Harell;1.04.1907;1;Acting
21696;50285;Uschi Mood;NULL;1;Acting
21697;50287;Annemarie Reisetbauer;NULL;0;Editing
21698;50293;Henriette Confurius;2.05.1991;1;Acting
21699;50294;Lutz Weidlich;NULL;0;Acting
21700;50296;Brigitta Lohrer-Horres;NULL;0;Costume  MakeUp
21701;50297;Claudia Voss;NULL;0;Production
21702;50298;Sylvain Remy;NULL;0;Sound
21703;50299;Thomas Bloem;NULL;0;Crew
21704;50301;Louis L'Amour;NULL;0;Writing
21705;50309;Morry Ogden;NULL;0;Acting
21706;50310;Chuck Roberson;5.10.1919;0;Acting
21707;50314;Boris Aljinovic;06/23/1967;0;Acting
21708;50315;Isabella Parkinson;1.02.1970;1;Acting
21709;50346;Shiri Appleby;12.07.1978;1;Acting
21710;50347;Rachel Nichols;1.08.1980;1;Acting
21711;50348;Alexander Pickl;NULL;0;Directing
21712;50350;Nick Weisman;NULL;0;Writing
21713;50352;Arie Van Dam;NULL;0;Camera
21714;50353;Stephan Barth;NULL;0;Production
21715;50359;Daniela Humlova;NULL;0;Production
21716;50361;Ricardo Fasanello;NULL;0;Production
21717;50363;Lui Mendes;NULL;0;Acting
21718;50364;Lu?s Ot?vio Fernandes;NULL;0;Acting
21719;50365;Naima Santos;NULL;0;Acting
21720;50366;Gabriel Mattar;NULL;0;Acting
21721;50367;Arthur Bispo Coutinho;NULL;0;Acting
21722;50368;Patukinha;NULL;0;Acting
21723;50369;Sandra P?ra;09/17/1954;1;Acting
21724;50372;Bernd Schirmer;NULL;0;Writing
21725;50373;Detlef Heintze;1.01.1945;0;Acting
21726;50374;Daniela Hoffmann;4.03.1963;0;Acting
21727;50375;Kata K?nya;8.11.1953;1;Acting
21728;50376;Peter Badel;NULL;0;Crew
21729;50377;Marlene Willmann;NULL;0;Art
21730;50401;Katie Wright;12/25/1981;1;Acting
21731;50403;Konstantin Kotljarov;NULL;0;Acting
21732;50404;Thomas Knauf;NULL;0;Writing
21733;50407;Uta Eisold;NULL;0;Acting
21734;50409;Hans-Joachim Hegewald;05/21/1930;0;Acting
21735;50410;Karl-Ernst Horbol;NULL;0;Acting
21736;50411;Thomas Just;NULL;0;Acting
21737;50412;Markus Kissling;1.01.1959;0;Acting
21738;50414;Andrea Meissner;NULL;0;Acting
21739;50416;Ren? W?nsch;NULL;0;Acting
21740;50417;Konrad Walle;NULL;0;Sound
21741;50420;Klaus Sterz;NULL;0;Lighting
21742;50421;Heike Pfeiffenberger;NULL;0;Art
21743;50422;Werner Mai;NULL;0;Art
21744;50424;Irene Weigel;NULL;0;Directing
21745;50425;Horst Schmidt;NULL;0;Production
21746;50426;J?rg Reichel;NULL;0;Production
21747;50427;Klaus Petzold;NULL;0;Costume  MakeUp
21748;50428;Christine Steinfelder;NULL;0;Costume  MakeUp
21749;50430;Dieter D?hl;NULL;0;Art
21750;50446;Anja Kling;03/22/1970;1;Acting
21751;50452;Alice Treff;6.04.1906;1;Acting
21752;50453;Thomas Grimm;09/14/1942;0;Directing
21753;50454;Annemarie Lorenz-Petke;NULL;0;Directing
21754;50456;Rudolf Sandtner;NULL;0;Camera
21755;50457;Alfred Richter;NULL;0;Lighting
21756;50459;Becki Cross Trujillo;NULL;0;Production
21757;50461;Erin Stam;NULL;1;Production
21758;50462;Catherine Marie Thomas;NULL;1;Costume  MakeUp
21759;50463;Malin ?kerman;5.12.1978;1;Acting
21760;50478;Gaby Fuchs;1.01.1950;1;Acting
21761;50507;Sibylle Tafel;05/28/1966;1;Directing
21762;50511;Ric Schachtebeck;NULL;0;Acting
